gene,Mesen_EndoStromalFib_MenstrualEutopic,Mesen_EndoStromalFib_Prolif,Mesen_EndoStromalFib_eSec,Mesen_EndoStromalFib_lSec,Mesen_EndoStromalFib_mSec,Mesen_MyoFib
ENSG00000287608,0.5342774330912011,0.0763030860295385,0.0,0.0,0.0,0.0
ENSG00000267892,0.0,0.0586460548244353,0.0,0.1033112879932549,0.0,0.0
ENSG00000271717,0.3946244427132922,0.2691917461865051,0.0,0.0,0.0,0.0
ENSG00000180458,0.0030250648228176,0.2784253667244339,0.1890920868667678,0.0,0.0,0.0
ENSG00000267115,0.6238319239086727,0.3046745763426672,0.0,0.0,0.0,0.0
ENSG00000268886,0.4268834608552424,0.0,0.0,0.0,0.0,0.0
ENSG00000269825,0.4299943209020363,0.2929058547731104,0.0,0.0,0.0,0.0
ENSG00000268093,0.5002808998772335,0.0575397965634158,0.0,0.0,0.0,0.0
ENSG00000260695,0.0,0.7109414640084439,0.0,0.0,0.0,0.0
ENSG00000259939,0.3704226223531067,0.0,0.0,0.0,0.0,0.0
ENSG00000260276,0.4911857295743226,0.0,0.0,0.0,0.0,0.0
ENSG00000254777,0.0,0.0,0.0,0.1182438580527752,0.0876297288249079,0.8864374447929463
ENSG00000259390,0.0,0.5724457125565791,0.0,0.0,0.0,0.0
ENSG00000287625,0.2594441400443699,0.1824888373495852,0.0,0.0,0.0,0.0
ENSG00000263843,0.0,0.113226251364864,0.0,0.0,0.0,0.0
ENSG00000287155,0.422764962403072,0.2711460711998845,0.0,0.0,0.0,0.0
ENSG00000253295,0.0,0.0,0.4447025044932118,0.2701682513711381,0.4382804409424512,0.0
ENSG00000253736,0.0,0.0,0.0,0.540739363042609,0.463977301341918,0.0
ENSG00000286985,0.0,0.7356584884826146,0.0,0.0,0.0,0.0
ENSG00000286093,0.3464470284023732,0.5013047067850055,0.0,0.0,0.0,0.0
ENSG00000250027,0.0,0.0,0.0,0.0,0.456989486810322,0.0
ENSG00000253712,0.230462278671382,0.5733099756428102,0.0,0.0,0.0,0.0
ENSG00000286869,0.0,0.0,0.519410718814437,0.5756496472701496,0.4140865477799208,0.0
ENSG00000272832,0.0,0.3338904155893265,0.36401318886042,0.0,0.0,0.0
ENSG00000275580,0.3233853152853346,0.0537038101258548,0.0,0.0,0.0,0.0
ENSG00000276593,0.4228350542144848,0.0,0.0,0.0,0.2682554978937669,0.0
ENSG00000286494,0.0,0.6369652561384154,0.0,0.0,0.0,0.0
ENSG00000247934,0.0198564227890636,0.1691138440319521,0.2511635225818489,0.0,0.0,0.0
ENSG00000269886,0.0,0.0,0.0,0.0,0.2421938267532207,0.0
ENSG00000287878,0.1676479876520873,0.0844779035687604,0.0185598496417244,0.0,0.0,0.0
ENSG00000286373,0.4682749749709006,0.0718636859950577,0.1238400093973922,0.0,0.0,0.0
ENSG00000231104,0.0444366999129623,0.0164071030400551,0.0,0.0,0.2491573150568417,0.0
ENSG00000229990,0.3096489189794319,0.1616967027390057,0.0,0.0,0.0,0.0
ENSG00000272140,0.4159471918820653,0.2002018351046413,0.0,0.0,0.0,0.0
ENSG00000286128,0.0748052543149534,0.0,0.7426160823736007,0.0,0.0,0.0
ENSG00000250579,0.0,0.6849338728552251,0.0,0.0,0.0,0.0
ENSG00000250866,0.1457973206568712,0.708099932614944,0.0,0.0,0.0,0.0
ENSG00000234553,0.0327895419187554,0.6580214917985027,0.0,0.0,0.0,0.0
ENSG00000285914,0.6980752109652875,0.0,0.0,0.0796178343949044,0.0,0.0
ENSG00000248378,0.0,0.041128810766273,0.0,0.0,0.6920979729166743,0.0
ENSG00000249114,0.0,0.0487160120845921,0.0,0.0,0.5788769432267645,0.0
ENSG00000288073,0.2908259322158096,0.146557669099477,0.0,0.0,0.0,0.0
ENSG00000274654,0.0,0.110640193092351,0.0,0.0,0.0,0.2084440642178455
ENSG00000286947,0.2936487963484557,0.0,0.0,0.0,0.0003614806246385,0.0
ENSG00000287200,0.0,0.4816408101231872,0.209953692853238,0.0,0.0,0.0
ENSG00000255750,0.0,0.2246278949485661,0.0,0.0,0.0,0.7426553845404542
ENSG00000256234,0.0,0.4601129981217737,0.0,0.0,0.0,0.1199655745412462
ENSG00000256894,0.0,0.0,0.5206581751338107,0.4420488408195593,0.0,0.0
ENSG00000278095,0.0,0.0,0.0,0.5295057492116463,0.0,0.1324513043084488
ENSG00000286752,0.1641351053264349,0.5417882310553794,0.0,0.0,0.0,0.0
ENSG00000259199,0.5915171400858039,0.0,0.0,0.0,0.0,0.0
ENSG00000231132,0.0,0.0,0.0,0.0,0.7026289370344965,0.0
ENSG00000232342,0.0379945012983045,0.0202287224872133,0.0,0.0,0.1176257952573742,0.0
ENSG00000259767,0.3600488210197362,0.1545683395315131,0.0,0.0,0.1404713707345286,0.0
ENSG00000259805,0.3854762033143802,0.1820872363657261,0.0,0.0,0.0,0.0
ENSG00000273747,0.3384052157796844,0.298576881928561,0.0,0.0,0.0,0.0
ENSG00000268873,0.4220729905161268,0.0,0.0,0.4232581089850747,0.0,0.0
ENSG00000256802,0.7848915380244574,0.0316504798574794,0.0,0.0,0.0,0.0
ENSG00000259523,0.0,0.0898224239986207,0.0298660871608128,0.0,0.0,0.0
ENSG00000259644,0.4154373009706987,0.2249203545506489,0.0,0.0,0.0,0.0
ENSG00000263594,0.0,0.3277934314356632,0.0,0.0,0.0,0.0
ENSG00000259356,0.0,0.0,0.0538361378205128,0.3875357131657284,0.2396074622961307,0.0
ENSG00000254444,0.1732137363184283,0.2400842177114932,0.0,0.0,0.0450404858299595,0.0
ENSG00000267940,0.2567148143554504,0.0819427295381424,0.0021033653846153,0.0,0.0,0.0
ENSG00000254060,0.3226138661752881,0.5817783416100213,0.0,0.0,0.0,0.0
ENSG00000248538,0.0,0.0,0.6604474345557156,0.0,0.205909335673401,0.0
ENSG00000254340,0.5620828968624113,0.0,0.0,0.0,0.0728992299966521,0.0
ENSG00000265984,0.0,0.0,0.9558746953548072,0.0,0.0,0.0
ENSG00000230647,0.6958103392763544,0.0,0.0,0.3878210515890934,0.0,0.0
ENSG00000259921,0.0,0.118910927358492,0.0,0.0,0.0482938114517061,0.0
ENSG00000254031,0.488873092346983,0.2947536939895914,0.0,0.0,0.0,0.0
ENSG00000286113,0.0,0.0,0.4717382658321102,0.216042837107963,0.0152326749246735,0.0
ENSG00000261632,0.0173743699404307,0.0072553301534394,0.0,0.0,0.3818373106336615,0.0
ENSG00000255130,0.145548797710168,0.2159932409880063,0.0,0.0,0.0,0.0
ENSG00000253636,0.3287347180234057,0.0954255502557324,0.095956160619811,0.0,0.0,0.0
ENSG00000260838,0.0,0.6690687240388973,0.2313468141296719,0.0,0.0,0.0
ENSG00000259591,0.0,0.0,0.2770428574359878,0.3202555949657286,0.4871246303671639,0.0
ENSG00000273792,0.0,0.0,0.0,0.2426037849254117,0.4613153337267529,0.0
ENSG00000264622,0.0,0.5250653562389149,0.0,0.0,0.0,0.0
ENSG00000253608,0.0,0.0,0.4073327867806258,0.0,0.4050146464534606,0.0
ENSG00000266947,0.4052398185794199,0.2831154216150972,0.0,0.0,0.0,0.0
ENSG00000263924,0.1912884433533526,0.09119639323118,0.0,0.0,0.1522556390977443,0.0
ENSG00000267601,0.0745761417443103,0.0,0.5217723132065775,0.3176699418153283,0.0,0.0
ENSG00000287539,0.0,0.0113499224182518,0.2361425761542678,0.0,0.0362203585887796,0.0
ENSG00000253720,0.7323744274881027,0.0606143325096258,0.0,0.0,0.0,0.0
ENSG00000254263,0.3241569009868402,0.3414638516656736,0.0,0.0,0.0,0.0
ENSG00000259172,0.0,0.0,0.4912783706255357,0.0,0.0,0.0
ENSG00000259594,0.0099665082108902,0.1965710310713532,0.0,0.0,0.1493450837809594,0.0
ENSG00000260552,0.0,0.3438748563873114,0.0,0.5037134033000927,0.0,0.0
ENSG00000274849,0.0,0.5912763683728157,0.0,0.1200851900393184,0.0,0.0
ENSG00000234428,0.0,0.3656803175987969,0.0,0.0,0.0,0.0
ENSG00000285971,0.0,0.0,0.0,0.0,0.6617144725175514,0.0
ENSG00000228950,0.0210974492133801,0.0,0.0561494185363561,0.3406445392391749,0.0,0.1179950969119069
ENSG00000248115,0.0,0.2429813325720183,0.0,0.0,0.1190717177559282,0.0
ENSG00000276900,0.0,0.0,0.0,0.3476512951528409,0.0,0.0
ENSG00000253675,0.5129500338636489,0.2936380129400298,0.0,0.0,0.0,0.0
ENSG00000253891,0.3932040120899686,0.3405474637775461,0.0,0.0,0.0,0.0
ENSG00000274461,0.4872217201708991,0.0,0.0,0.2822190314798273,0.3948272183123204,0.0
ENSG00000287655,0.0,0.3842851861596039,0.0,0.0,0.0,0.1520872420262664
ENSG00000277749,0.0,0.0,0.2092975449312815,0.1214285714285714,0.0,0.2421172265577678
ENSG00000271983,0.9280154691638762,0.0,0.0,0.0,0.0,0.0
ENSG00000278626,0.3565778525629919,0.1484110108614447,0.0,0.0,0.0,0.0623827392120075
ENSG00000259488,0.2731232003361201,0.0868340899948278,0.0,0.0,0.0,0.0
ENSG00000285675,0.4217929849422813,0.0469944256077237,0.0,0.0,0.0,0.0
ENSG00000263657,0.597139554948628,0.1675765760588471,0.0,0.0,0.0,0.0
ENSG00000266968,0.6261476778401286,0.0,0.0,0.0,0.0,0.0
ENSG00000267193,0.524537045043109,0.0284610079880466,0.0,0.0,0.0,0.0
ENSG00000287555,0.1850198623257237,0.0,0.0,0.0,0.207710107012787,0.0
ENSG00000222031,0.1426541557627521,0.3093403067861077,0.0,0.0,0.0,0.0
ENSG00000228064,0.8182087575851185,0.0,0.0,0.0,0.1976062939404084,0.0
ENSG00000287720,0.3777494307212874,0.2493556872392446,0.0,0.0,0.0,0.0
ENSG00000231401,0.0,0.0,0.0,0.0,0.5664360529384934,0.0
ENSG00000257550,0.0,0.0,0.3471213623539149,0.0,0.0,0.0
ENSG00000270175,0.0,0.0,0.154175966169388,0.0161055505004549,0.0,0.0
ENSG00000285692,0.5257561849004748,0.0897505890466065,0.0,0.0,0.0,0.0
ENSG00000225885,0.0,0.6100100540510925,0.0,0.0,0.0,0.0
ENSG00000257025,0.0,0.3299392466103333,0.5627391608223008,0.0,0.0161220358588779,0.0
ENSG00000253704,0.4268054852722804,0.1239440262053905,0.0,0.0,0.0,0.0
ENSG00000253374,0.0,0.0,0.581573771925645,0.0,0.3670170507518313,0.0
ENSG00000229459,0.3000361869843272,0.0,0.0,0.0797088262056414,0.0590893873451623,0.4116832000569295
ENSG00000286525,0.01115492653414,0.5700876896654115,0.0,0.0,0.0,0.0
ENSG00000255621,0.1682734957656544,0.0820498821906787,0.0756783742511453,0.0,0.0,0.0
ENSG00000248265,0.7257893702846622,0.067797827711051,0.0,0.0,0.0,0.0
ENSG00000256482,0.0,0.0,0.0,0.1791185272683256,0.7231363600667935,0.0
ENSG00000260052,0.0262802506482281,0.3663478933620022,0.2216125090641914,0.0,0.0,0.0
ENSG00000260145,0.0830564380962388,0.0,0.0,0.3711512837448977,0.3557498436932123,0.0
ENSG00000261442,0.3760440613418441,0.0243233147520257,0.0,0.0,0.0,0.0
ENSG00000278434,0.1166810717372515,0.3361644573840359,0.0,0.0,0.1116252168883747,0.0
ENSG00000254222,0.5557090986424796,0.0066950175277282,0.0,0.0,0.0,0.0
ENSG00000259221,0.0,0.491998223844906,0.1189403044871794,0.0,0.1229757085020242,0.0
ENSG00000259178,0.4938967980469811,0.0,0.1350287795136849,0.0237488626023657,0.0,0.0
ENSG00000259327,0.4257058517956985,0.0,0.0244919534829084,0.0,0.0,0.0
ENSG00000259709,0.3958431813274946,0.0434457789782196,0.0,0.0,0.0,0.0426700185234188
ENSG00000259712,0.4500236477772704,0.0,0.0,0.1845309787147766,0.0,0.2192259337382328
ENSG00000259432,0.5651111604054453,0.0,0.0,0.0580982711555959,0.0399229996652159,0.0
ENSG00000261136,0.3759329861241761,0.1154818688581116,0.0,0.0,0.0,0.0
ENSG00000264365,0.2858195746665194,0.1635721592490406,0.0,0.0,0.2501015997873627,0.0
ENSG00000250781,0.0,0.0,0.3243040562303656,0.0,0.6137566624486733,0.0
ENSG00000228334,0.0,0.5890068549210734,0.0,0.0,0.0,0.0
ENSG00000271870,0.3875067831374441,0.1373915292224584,0.0,0.0,0.0,0.0
ENSG00000267904,0.4259693563018545,0.1810978100287227,0.0,0.0,0.0,0.0
ENSG00000269044,0.3129043047398414,0.1207114533647491,0.0,0.0,0.0,0.0
ENSG00000269427,0.4037259019970085,0.0920349405206597,0.0,0.0,0.0,0.0
ENSG00000230649,0.0,0.1892994537102829,0.5865157879870673,0.0,0.0,0.0
ENSG00000251325,0.0,0.0117378311591287,0.7805966669381972,0.0,0.0,0.0
ENSG00000255968,0.0,0.4562149802078947,0.0,0.0,0.0,0.0
ENSG00000248515,0.3101120144414646,0.5334079703923613,0.0,0.0,0.0,0.0
ENSG00000272969,0.0,0.0942905580139072,0.0523023610947962,0.0,0.0,0.0
ENSG00000269514,0.0,0.0,0.0,0.0818471337579617,0.0,0.0
ENSG00000265845,0.5571227920035032,0.095267513361301,0.0,0.0,0.0,0.0
ENSG00000286872,0.0,0.0485029596000229,0.3351894680562175,0.0,0.0,0.0
ENSG00000259702,0.3939027559164053,0.0,0.0,0.1559599636032757,0.0,0.0
ENSG00000273771,0.1033559228568007,0.1995464047950093,0.16296796123651,0.0,0.0,0.0
ENSG00000262410,0.0,0.6738652034360293,0.0,0.0,0.0,0.0
ENSG00000263063,0.0,0.4547515327659753,0.0903946314102564,0.0,0.0,0.0
ENSG00000254653,0.5025611441862377,0.0,0.0,0.0,0.0963289833349566,0.0
ENSG00000255314,0.4665430303505933,0.1710390207459341,0.0,0.0,0.0,0.0
ENSG00000288436,0.0,0.1653324154611324,0.197806346950661,0.0,0.012434933487565,0.0
ENSG00000236833,0.0,0.0548244353772771,0.53120985000881,0.0,0.0,0.0
ENSG00000273308,0.3034064693019576,0.0657002471122349,0.0,0.0,0.0,0.0
ENSG00000286909,0.1525440455880549,0.4681371032945366,0.0,0.0,0.0,0.0
ENSG00000268981,0.3643309803038785,0.2724861353610248,0.0,0.0,0.0,0.0
ENSG00000267277,0.0808385520085535,0.0,0.3621687497424121,0.0,0.0,0.0
ENSG00000249894,0.0,0.0,0.4764396910306108,0.6298329882634542,0.0,0.0
ENSG00000246214,0.7057938523674827,0.0,0.0,0.0097361237488626,0.0,0.0
ENSG00000267709,0.0,0.0,0.365958486709241,0.0,0.4804149071071639,0.0
ENSG00000263709,0.4045932753726438,0.2959110022199427,0.0,0.0,0.0,0.0
ENSG00000286461,0.0,0.6672014278534023,0.0,0.0,0.1809572006940428,0.0
ENSG00000255910,0.0035382454624027,0.4489785250520631,0.0,0.0,0.0,0.0
ENSG00000274021,0.4890045932699041,0.0777254180794207,0.0,0.0,0.0,0.0
ENSG00000272656,0.3626671035452891,0.011709097178323,0.0,0.0,0.0,0.0
ENSG00000286988,0.0,0.5986207914434111,0.1380709134615384,0.0,0.0,0.0
ENSG00000177340,0.0,0.1191454514108384,0.0245800540350052,0.0917197452229299,0.0,0.439828720916065
ENSG00000275097,0.2507248135580779,0.0646514568128268,0.0,0.0,0.0,0.130841507366619
ENSG00000281333,0.0636169237818848,0.0,0.4564678038390449,0.0594631483166515,0.0,0.0
ENSG00000286946,0.2580430567400049,0.1987816792138383,0.0,0.0,0.0,0.8800419372439956
ENSG00000257947,0.0,0.3470203429958812,0.1201422275641025,0.0,0.0409196067090803,0.0
ENSG00000257496,0.274106350788646,0.3532505459118347,0.0,0.0,0.0,0.0
ENSG00000258096,0.0185199327936459,0.0,0.2922731286068516,0.0388535031847133,0.0,0.0
ENSG00000275481,0.1409524082826933,0.4491952019578896,0.0,0.0,0.0,0.0
ENSG00000258302,0.0,0.0059623010171829,0.0132444496652179,0.0,0.0894737035733987,0.0
ENSG00000259595,0.2962284683115426,0.1791289661081236,0.0,0.0,0.0,0.0
ENSG00000267248,0.075711188752982,0.152143583378523,0.1021314474355962,0.0,0.0,0.0
ENSG00000267416,0.3883630921003655,0.3282754911170804,0.0,0.0,0.0,0.0
ENSG00000285624,0.0,0.1011867134072754,0.1896570987208101,0.0,0.0,0.0586303939962476
ENSG00000257588,0.0,0.6513480989264512,0.0,0.0,0.0,0.0
ENSG00000257815,0.306163030689519,0.0,0.0,0.0,0.0584198192166052,0.0310928817147393
ENSG00000286662,0.0,0.0,0.1795734681422379,0.1333642552445509,0.0608733371891266,0.0
ENSG00000273973,0.5332434232738581,0.3244034530432064,0.0,0.0,0.0,0.0
ENSG00000245904,0.1384568840732369,0.0,0.2918835234563382,0.17852593266606,0.001590224305323,0.1478511281176632
ENSG00000224713,0.0,0.0,0.8036971975770024,0.0,0.0,0.0
ENSG00000257342,0.2352543306072164,0.1544164128498362,0.0,0.0,0.0,0.0
ENSG00000269903,0.3276284394767141,0.1687681444908388,0.0,0.0,0.0,0.0
ENSG00000270039,0.3886032079455774,0.0953193189688262,0.0,0.0,0.0,0.0
ENSG00000177738,0.4054779655354404,0.1347623699787368,0.0,0.0,0.0,0.0
ENSG00000215068,0.0570491547076271,0.0808861559680478,0.0,0.0,0.0,0.0
ENSG00000251131,0.2131391903851179,0.0,0.1514116054499603,0.0,0.0,0.0
ENSG00000272144,0.2676549323291518,0.074909487960462,0.0,0.0,0.0,0.0
ENSG00000272382,0.0,0.099017297856445,0.2278077380051474,0.0,0.0,0.0
ENSG00000272416,0.0,0.5927000955761685,0.0,0.0,0.0,0.0
ENSG00000287087,0.0,0.6453483650056094,0.0,0.0,0.0,0.0
ENSG00000250764,0.556550425903875,0.0611459111545313,0.0,0.0,0.0,0.0
ENSG00000249899,0.8124667188570422,0.0,0.0,0.0,0.1356712420488784,0.0
ENSG00000272086,0.0467198716969604,0.0983276823171082,0.1042523199812052,0.0,0.0,0.2834464504822318
ENSG00000249116,0.8032329457898799,0.0,0.0,0.0,0.0,0.0
ENSG00000249966,0.0,0.0,0.8426036878311522,0.0,0.0,0.0
ENSG00000225407,0.893233866785495,0.125136486408827,0.0,0.0,0.0,0.0
ENSG00000264458,0.8902466629552243,0.0,0.0,0.0,0.0,0.0
ENSG00000251185,0.0,0.0,0.3538172764429665,0.3442596549082516,0.3253130540806963,0.0
ENSG00000257386,0.0,0.0039940233319924,0.3969776169064206,0.0,0.0,0.0633712149127752
ENSG00000257663,0.0,0.0,0.5176745774328387,0.0,0.2927411689327359,0.0
ENSG00000259884,0.0,0.0,0.0,0.7391552990305243,0.0463675929025778,0.0
ENSG00000215159,0.2910129041395271,0.2715210137417876,0.1132001676075353,0.0,0.0,0.0
ENSG00000257681,0.0,0.0,0.2366841510024638,0.0,0.6444451597305276,0.0
ENSG00000261265,0.1972924914048132,0.5345567855370627,0.0,0.0,0.0,0.0
ENSG00000276772,0.0,0.2304367391337002,0.0,0.0,0.0,0.7092198761113185
ENSG00000260859,0.0,0.0,0.4660281776814946,0.594263365855845,0.0,0.0
ENSG00000279622,0.0,0.0,0.0,0.0755033767144443,0.1721370734528629,0.0
ENSG00000285848,0.0,0.0,0.0883354869023845,0.2304292443749943,0.566010051382053,0.0
ENSG00000285329,0.4761497084916538,0.204199131553508,0.0,0.0,0.0,0.0
ENSG00000276523,0.3089302400077942,0.0576547324866387,0.0,0.0,0.0,0.0
ENSG00000284484,0.463051307585436,0.0108614447445549,0.0,0.0,0.0,0.0
ENSG00000250748,0.3516301322216109,0.0,0.0,0.0586897179253867,0.0,0.0
ENSG00000256325,0.1795692627565404,0.1684810749763392,0.0,0.0,0.1197946790052053,0.0
ENSG00000257181,0.0,0.0,0.6777921317061177,0.0,0.0,0.0
ENSG00000259563,0.3562359354948645,0.0,0.0,0.0,0.1973180327236202,0.0
ENSG00000259285,0.0,0.0,0.4185244537842943,0.0330300272975432,0.0,0.1302700553326732
ENSG00000254163,0.5687733790894708,0.0615194529050054,0.0,0.0,0.0,0.0
ENSG00000253134,0.0,0.0,0.759836432306405,0.0,0.021091396049548,0.0
ENSG00000253424,0.0,0.0,0.8354496207280078,0.0,0.2523600437058756,0.0
ENSG00000253449,0.0,0.0,0.7160819556050132,0.0,0.5070409815911603,0.0
ENSG00000253673,0.0,0.0,0.9116373466721176,0.0,0.4115847976705653,0.0
ENSG00000253792,0.0,0.0,0.7283775989802325,0.0,0.0097087378640776,0.0
ENSG00000253744,0.0,0.0,0.2216903559262304,0.0,0.0,0.6492539832785971
ENSG00000285999,0.3395912009365657,0.124561806792713,0.1973009351045135,0.0,0.0,0.0
ENSG00000286193,0.0,0.0,0.2659180919942953,0.2332316284194973,0.1042852360227653,0.0
ENSG00000248296,0.5414970811951973,0.0,0.0,0.0,0.0,0.0
ENSG00000248600,0.5916033093809521,0.3781416503686031,0.0,0.0,0.0,0.0
ENSG00000250961,0.7294770602323994,0.0935291075225561,0.0,0.0,0.0,0.0197586370089919
ENSG00000258168,0.264462693892536,0.4744666300288471,0.0,0.0,0.0,0.0
ENSG00000255817,0.0,0.0,0.7437428372635816,0.0,0.0,0.0
ENSG00000287618,0.2078142717550252,0.0,0.0,0.0,0.5851384324558693,0.0
ENSG00000259342,0.0,0.7325543109817123,0.0,0.0,0.0,0.0
ENSG00000259354,0.4042321177703362,0.001436699040285,0.0,0.0,0.0,0.0
ENSG00000275672,0.3680523430816015,0.0,0.0,0.0,0.201395559667369,0.0
ENSG00000262769,0.0,0.6289955682232057,0.0,0.0,0.0,0.0
ENSG00000263766,0.4113966850153343,0.0417073731394747,0.0,0.0,0.0478600347021399,0.0
ENSG00000249409,0.0877882999847258,0.144733061318315,0.0,0.0,0.0,0.4029641121496538
ENSG00000271874,0.1163543998524596,0.4863169003435396,0.0,0.0,0.0,0.0
ENSG00000285804,0.0,0.3737792392454202,0.0,0.0,0.0794534412955465,0.0
ENSG00000267662,0.5875736272476222,0.1656082983736566,0.0,0.0,0.0,0.1353532680603334
ENSG00000236990,0.0,0.0,0.3870422152368385,0.1305277525022748,0.3013783412330625,0.0505205868433506
ENSG00000269899,0.2998141153043887,0.0,0.0,0.149468657912531,0.1971953653803071,0.0
ENSG00000253567,0.1804357246168552,0.5984321452753822,0.0,0.0,0.0,0.0
ENSG00000286804,0.0,0.7128887655813678,0.0,0.0,0.0,0.0
ENSG00000285095,0.0,0.5826033729244536,0.0,0.0,0.0173510699826489,0.0
ENSG00000260618,0.1513971990548798,0.1350640767771967,0.0,0.0,0.0,0.0
ENSG00000285614,0.0,0.0,0.6260356917640569,0.0277070063694267,0.0,0.0
ENSG00000288092,0.0780844857389801,0.6873554119449669,0.0,0.0,0.0,0.0
ENSG00000258117,0.0,0.2186102271569153,0.5291053799683524,0.0,0.0,0.0
ENSG00000250280,0.5527230153417919,0.1150795931268317,0.0,0.0,0.0,0.0
ENSG00000276853,0.0467007789827401,0.0301132118843744,0.0,0.0,0.0,0.0
ENSG00000260693,0.0,0.2413368251367673,0.2176465076414051,0.0,0.1158183921341816,0.0
ENSG00000226022,0.0,0.6279893947750612,0.1161358173076923,0.0,0.0,0.0
ENSG00000254485,0.0,0.0,0.2171384940678961,0.1451774340309372,0.0,0.4424540337349814
ENSG00000233912,0.1330905130552713,0.0,0.0,0.0206096451319381,0.0,0.0
ENSG00000266313,0.0,0.0665766335268088,0.4370074372778589,0.0,0.0,0.0
ENSG00000268129,0.0,0.1026234124475604,0.0,0.0,0.0,0.0
ENSG00000239739,0.0,0.0,0.7239861961526163,0.0,0.0,0.0
ENSG00000286695,0.4352190399202819,0.0,0.0,0.0,0.0,0.0
ENSG00000288079,0.0,0.0,0.0,0.0,0.4364038062005118,0.0
ENSG00000242880,0.2795110058511348,0.0,0.4504750158804261,0.0,0.0,0.0
ENSG00000243305,0.0,0.0516062295270386,0.1825596288662573,0.0,0.0,0.0
ENSG00000274964,0.4470563255103421,0.4260950387379577,0.0,0.0,0.0,0.0
ENSG00000276115,0.6071901672462844,0.3594680857964941,0.0,0.0,0.0,0.0
ENSG00000270482,0.046374853809546,0.1412562496408252,0.0,0.0,0.0,0.0
ENSG00000275409,0.3708833819638613,0.1461484466264767,0.0,0.0,0.0,0.0
ENSG00000275759,0.2401288866527839,0.0342652721107982,0.0423176318571596,0.0,0.0,0.4686294499334952
ENSG00000256694,0.4518705091301029,0.0,0.1187595442264771,0.0,0.0,0.0
ENSG00000256948,0.0,0.0,0.0,0.6941618605360997,0.3847174511566702,0.0
ENSG00000235140,0.0,0.0,0.7961162798149426,0.0,0.4659261795798276,0.0
ENSG00000280206,0.0,0.0,0.1458321834704115,0.0,0.0,0.2855296897864862
ENSG00000271119,0.39256745769107,0.0870208608700649,0.0,0.0,0.0,0.0
ENSG00000249772,0.0,0.681916733626596,0.1416766826923076,0.0,0.0,0.0
ENSG00000267070,0.0675691156254773,0.0221538992011953,0.3213602059312755,0.0,0.0,0.0
ENSG00000260823,0.0,0.0,0.0,0.5738764072621987,0.3878069910812673,0.0
ENSG00000275088,0.5084274870709581,0.4778367199857576,0.0,0.0,0.0,0.0
ENSG00000261267,0.4502318052685784,0.0583012470547669,0.0,0.0,0.0,0.0
ENSG00000260267,0.1777077364701195,0.1210849951152232,0.0,0.0,0.0,0.0
ENSG00000260625,0.0573163280892011,0.1910666053675076,0.0,0.0,0.0,0.3353178882990667
ENSG00000260740,0.0,0.6729794693626543,0.0,0.0,0.0,0.0
ENSG00000261474,0.2944175531721226,0.1508677662203321,0.0,0.0,0.0,0.0
ENSG00000258654,0.0,0.0,0.1661389222403443,0.0,0.4502339299179196,0.0
ENSG00000259582,0.0,0.2217312969998078,0.1814423634610866,0.0,0.0,0.0
ENSG00000287321,0.0,0.0,0.7155065137265051,0.0,0.0430884904569115,0.0
ENSG00000278532,0.0,0.5742485096128253,0.0,0.0,0.0375216888374783,0.0
ENSG00000285974,0.3748608788332052,0.0335756565714614,0.0,0.0,0.0,0.0
ENSG00000253978,0.4683840103315111,0.0987586920291937,0.0,0.0,0.0,0.0
ENSG00000270021,0.0,0.2395427210686812,0.2474802924430057,0.0,0.0,0.0
ENSG00000251307,0.4778112176082636,0.0635451985518073,0.0,0.0,0.0336176980913823,0.0
ENSG00000249713,0.7565116218316492,0.0709441986092753,0.0,0.0,0.0,0.0
ENSG00000272103,0.2775742601060487,0.0587609907476581,0.0,0.0,0.0,0.0
ENSG00000286388,0.0,0.3165876425636734,0.0,0.0,0.0,0.0
ENSG00000257517,0.4490717467837415,0.1384834204930751,0.0,0.0,0.0,0.0
ENSG00000257817,0.6213570414992788,0.2210361473478535,0.0,0.0,0.0,0.0038369939137337
ENSG00000287982,0.7787525222697218,0.0,0.0,0.0,0.0,0.0
ENSG00000260545,0.0,0.0,0.4811453843855116,0.0,0.013663967611336,0.0
ENSG00000248127,0.0,0.5950754715000693,0.0,0.0652031454783748,0.0,0.0
ENSG00000249169,0.0,0.6499222050784045,0.0,0.0,0.3519193761319055,0.0
ENSG00000249984,0.0,0.7143044526950991,0.0,0.0,0.0,0.0
ENSG00000248870,0.7513699281700104,0.0,0.0,0.0,0.0,0.0
ENSG00000248223,0.0,0.0,0.6583128910686391,0.2776990758905093,0.0,0.0
ENSG00000249199,0.0,0.0,0.7103202706067442,0.0,0.0,0.0
ENSG00000248525,0.0,0.0,0.0,0.7104553163405842,0.4380840931485831,0.0
ENSG00000272323,0.0,0.2054385478640014,0.3731364521375317,0.0,0.0,0.0
ENSG00000260366,0.0,0.0,0.3469032773593629,0.0,0.0978534948919774,0.0
ENSG00000267898,0.0,0.0,0.5116448088698403,0.0,0.218486126405091,0.0
ENSG00000286024,0.0,0.1825502334460348,0.0,0.0,0.0164835164835164,0.0
ENSG00000255159,0.6566328354921087,0.0,0.0,0.0,0.0,0.0
ENSG00000253688,0.0,0.1766565139934486,0.1901523731763334,0.0,0.0,0.0717817545565078
ENSG00000253708,0.3892186945648294,0.0,0.0,0.0,0.0,0.0
