gene,beta,beta_se,beta_z,pvalue,tau_star,tau_star_se,tau_star_z,celltype,run_prefix,gwas,h2_obs,n_snps,annot_sd,deltaZ,gene_symbol,type,modality
ENSG00000073282,2.49451325735217e-08,5.52337283441513e-09,4.51628621158671,3.14667956702192e-06,0.0434292275452879,0.00961613713361845,4.51628621158671,Germcells,postnatal_ovary,age-at-menopause_Ruth2021,0.1831,1171095,0.272202748458661,0.0377675166240099,TP63,Gene,Expression
ENSG00000182308,2.49548261971097e-08,5.53558943367057e-09,4.50807027799431,3.2709954298979e-06,0.0434461040474793,0.00963740611133707,4.50807027799431,Germcells,postnatal_ovary,age-at-menopause_Ruth2021,0.1831,1171095,0.272202748458661,0.0459834502164105,DCAF4L1,Gene,Expression
ENSG00000086061,2.49573538990595e-08,5.55192647230321e-09,4.49526016303778,3.47424689460162e-06,0.0434505047514171,0.0096658487330029,4.49526016303778,Germcells,postnatal_ovary,age-at-menopause_Ruth2021,0.1831,1171095,0.272202748458661,0.058793565172941,DNAJA1,Gene,Expression
ENSG00000110888,2.49640478865e-08,5.54723489128466e-09,4.50026876015677,3.39337992867943e-06,0.0434621589169295,0.00965768073714235,4.50026876015677,Germcells,postnatal_ovary,age-at-menopause_Ruth2021,0.1831,1171095,0.272202748458661,0.0537849680539448,CAPRIN2,Gene,Expression
ENSG00000282418,2.49645977742352e-08,5.52714429584322e-09,4.51672625826148,3.14015037359518e-06,0.0434631162660038,0.00962270321042947,4.51672625826148,Germcells,postnatal_ovary,age-at-menopause_Ruth2021,0.1831,1171095,0.272202748458661,0.0373274699492407,AC092811.1,Gene,Expression
ENSG00000236668,2.49685959308467e-08,5.52895564099962e-09,4.51596966083317,3.15138442057207e-06,0.0434700770168729,0.00962585674431944,4.51596966083317,Germcells,postnatal_ovary,age-at-menopause_Ruth2021,0.1831,1171095,0.272202748458661,0.0380840673775538,AC006450.3,Gene,Expression
ENSG00000183091,2.49702046146478e-08,5.53696756959635e-09,4.50972563967323,3.24557601235208e-06,0.0434728777193603,0.00963980543226801,4.50972563967323,Germcells,postnatal_ovary,age-at-menopause_Ruth2021,0.1831,1171095,0.272202748458661,0.0443280885374921,NEB,Gene,Expression
ENSG00000159685,2.49733029079033e-08,5.54191621831349e-09,4.50625774986963,3.29904669041247e-06,0.0434782718170826,0.00964842098043336,4.50625774986963,Germcells,postnatal_ovary,age-at-menopause_Ruth2021,0.1831,1171095,0.272202748458661,0.0477959783410888,CHCHD6,Gene,Expression
ENSG00000260958,2.49734233536035e-08,5.54552266289429e-09,4.50334889454215,3.34454667496448e-06,0.0434784815118478,0.00965469976455559,4.50334889454215,Germcells,postnatal_ovary,age-at-menopause_Ruth2021,0.1831,1171095,0.272202748458661,0.0507048336685658,AC023824.3,Gene,Expression
ENSG00000114054,2.49775858797389e-08,5.54169548391735e-09,4.50721010424099,3.28427918280638e-06,0.0434857284284223,0.00964803668404654,4.50721010424099,Germcells,postnatal_ovary,age-at-menopause_Ruth2021,0.1831,1171095,0.272202748458661,0.046843623969731,PCCB,Gene,Expression
ENSG00000104147,2.49789432135486e-08,5.50848958758988e-09,4.5346265643896,2.88527455768427e-06,0.0434880915330761,0.00959022554902048,4.5346265643896,Germcells,postnatal_ovary,age-at-menopause_Ruth2021,0.1831,1171095,0.272202748458661,0.0194271638211161,OIP5,Gene,Expression
ENSG00000272259,2.49807790681487e-08,5.52660260466236e-09,4.52009685789139,3.09056725762561e-06,0.0434912877376637,0.00962176013147475,4.52009685789139,Germcells,postnatal_ovary,age-at-menopause_Ruth2021,0.1831,1171095,0.272202748458661,0.0339568703193285,LINC01749,Gene,Expression
ENSG00000004948,2.49815497881162e-08,5.54398378496747e-09,4.50606472837344,3.30204747499266e-06,0.0434926295534564,0.00965202059340059,4.50606472837344,Germcells,postnatal_ovary,age-at-menopause_Ruth2021,0.1831,1171095,0.272202748458661,0.0479889998372816,CALCR,Gene,Expression
ENSG00000198056,2.4982144744237e-08,5.54220435088341e-09,4.50761883947042,3.27796061951303e-06,0.0434936653661415,0.00964892261636997,4.50761883947042,Germcells,postnatal_ovary,age-at-menopause_Ruth2021,0.1831,1171095,0.272202748458661,0.0464348887402961,PRIM1,Gene,Expression
ENSG00000286133,2.49832900278003e-08,5.5218227360647e-09,4.52446433396474,3.02743310465746e-06,0.0434956592934269,0.00961343842781763,4.52446433396474,Germcells,postnatal_ovary,age-at-menopause_Ruth2021,0.1831,1171095,0.272202748458661,0.0295893942459813,AC093817.2,Gene,Expression
ENSG00000249710,2.49860505230349e-08,5.54839265091208e-09,4.50329529560738,3.34539066971534e-06,0.0435004652881567,0.00965969638513113,4.50329529560738,Germcells,postnatal_ovary,age-at-menopause_Ruth2021,0.1831,1171095,0.272202748458661,0.0507584326033355,AP001961.1,Gene,Expression
ENSG00000230314,2.49861967044907e-08,5.47585083047361e-09,4.56297979584109,2.52163348236712e-06,0.0435007197886164,0.00953340179771668,4.56297979584109,Germcells,postnatal_ovary,age-at-menopause_Ruth2021,0.1831,1171095,0.272202748458661,-0.00892606763037307,ELOVL2-AS1,Gene,Expression
ENSG00000196335,2.49931578825407e-08,5.54109138030304e-09,4.51051176874362,3.23357065649751e-06,0.0435128391303206,0.00964698494566634,4.51051176874362,Germcells,postnatal_ovary,age-at-menopause_Ruth2021,0.1831,1171095,0.272202748458661,0.0435419594670989,STK31,Gene,Expression
ENSG00000248431,2.49948449819909e-08,5.53758617905626e-09,4.51367151206134,3.18574389302499e-06,0.0435157763536725,0.00964088242518104,4.51367151206134,Germcells,postnatal_ovary,age-at-menopause_Ruth2021,0.1831,1171095,0.272202748458661,0.0403822161493776,AC021134.1,Gene,Expression
