gene,beta,beta_se,beta_z,pvalue,tau_star,tau_star_se,tau_star_z,celltype,run_prefix,gwas,h2_obs,n_snps,annot_sd,deltaZ,gene_symbol,type,modality
ENSG00000159167,1.87748310426456e-09,7.12128133083431e-10,2.63644001274782,0.004189050610438,0.062828352674379,0.0238307537325291,2.63644001274782,Mesen_EndoStromalFib_Prolif,postnatal_uterus,FGTpolyps_Pathare2025,0.0095,1163195,0.27330697418909,0.0396408754607176,STC1,Gene,Expression
ENSG00000204442,1.87760022763107e-09,7.14504967927553e-10,2.62783369173361,0.0042965257726342,0.0628322721068153,0.0239102924604654,2.62783369173361,Mesen_EndoStromalFib_Prolif,postnatal_uterus,FGTpolyps_Pathare2025,0.0095,1163195,0.27330697418909,0.0482471964749216,FAM155A,Gene,Expression
ENSG00000151240,1.87761005412871e-09,7.14790783715640e-10,2.62679667520122,0.0043096409789605,0.0628326009420832,0.0239198570392854,2.62679667520122,Mesen_EndoStromalFib_Prolif,postnatal_uterus,FGTpolyps_Pathare2025,0.0095,1163195,0.27330697418909,0.0492842130073172,DIP2C,Gene,Expression
ENSG00000244300,1.87767797658975e-09,7.02264190030898e-10,2.67374871628743,0.0037504316133738,0.0628348739086556,0.0235006653863507,2.67374871628743,Mesen_EndoStromalFib_Prolif,postnatal_uterus,FGTpolyps_Pathare2025,0.0095,1163195,0.27330697418909,0.00233217192110446,GATA2-AS1,Gene,Expression
ENSG00000154229,1.87809180546726e-09,7.13135863987156e-10,2.63356802021822,0.0042246454885761,0.0628487223350965,0.023864476578011,2.63356802021822,Mesen_EndoStromalFib_Prolif,postnatal_uterus,FGTpolyps_Pathare2025,0.0095,1163195,0.27330697418909,0.0425128679903173,PRKCA,Gene,Expression
ENSG00000106013,1.87828238720883e-09,7.1592885583233e-10,2.62356010923063,0.0043508044568371,0.062855099988693,0.0239579416410343,2.62356010923063,Mesen_EndoStromalFib_Prolif,postnatal_uterus,FGTpolyps_Pathare2025,0.0095,1163195,0.27330697418909,0.0525207789779079,ANKRD7,Gene,Expression
ENSG00000152767,1.8787941299866e-09,7.11812638389547e-10,2.63945036749743,0.0041520290850197,0.0628722250193511,0.0238201959747259,2.63945036749743,Mesen_EndoStromalFib_Prolif,postnatal_uterus,FGTpolyps_Pathare2025,0.0095,1163195,0.27330697418909,0.0366305207111095,FARP1,Gene,Expression
ENSG00000283554,1.87899765355036e-09,7.09452944788405e-10,2.64851625094145,0.0040422981101226,0.0628790357598644,0.0237412308637008,2.64851625094145,Mesen_EndoStromalFib_Prolif,postnatal_uterus,FGTpolyps_Pathare2025,0.0095,1163195,0.27330697418909,0.0275646372670857,LINC02341,Gene,Expression
ENSG00000185274,1.87918059723342e-09,7.1624502377619e-10,2.62365606022085,0.0043495790911488,0.0628851578124214,0.0239685219285671,2.62365606022085,Mesen_EndoStromalFib_Prolif,postnatal_uterus,FGTpolyps_Pathare2025,0.0095,1163195,0.27330697418909,0.052424827987688,GALNT17,Gene,Expression
ENSG00000224017,1.87920573694506e-09,7.10594030954268e-10,2.6445560405587,0.0040899080249735,0.0628859990911874,0.0237794163280056,2.6445560405587,Mesen_EndoStromalFib_Prolif,postnatal_uterus,FGTpolyps_Pathare2025,0.0095,1163195,0.27330697418909,0.0315248476498358,LINC01449,Gene,Expression
ENSG00000067208,1.87935838923167e-09,7.14006327010862e-10,2.63213128250484,0.0042425534194326,0.0628911074682895,0.0238936058722876,2.63213128250484,Mesen_EndoStromalFib_Prolif,postnatal_uterus,FGTpolyps_Pathare2025,0.0095,1163195,0.27330697418909,0.0439496057036948,EVI5,Gene,Expression
ENSG00000285219,1.87988921239563e-09,7.10708432697824e-10,2.64509203198791,0.0040834350706841,0.0629088710076137,0.0237832446836773,2.64509203198791,Mesen_EndoStromalFib_Prolif,postnatal_uterus,FGTpolyps_Pathare2025,0.0095,1163195,0.27330697418909,0.0309888562206226,HULC,Gene,Expression
ENSG00000060718,1.88049220753388e-09,7.15028518355329e-10,2.6299541336607,0.0042698194384079,0.0629290497198061,0.0239278126239462,2.6299541336607,Mesen_EndoStromalFib_Prolif,postnatal_uterus,FGTpolyps_Pathare2025,0.0095,1163195,0.27330697418909,0.0461267545478341,COL11A1,Gene,Expression
ENSG00000169519,1.88108834538985e-09,7.13265712073854e-10,2.63728974146324,0.0041785707999444,0.0629489989589614,0.0238688218322328,2.63728974146324,Mesen_EndoStromalFib_Prolif,postnatal_uterus,FGTpolyps_Pathare2025,0.0095,1163195,0.27330697418909,0.0387911467452962,METTL15,Gene,Expression
ENSG00000261402,1.88109411016589e-09,7.10331277262272e-10,2.64819271004921,0.0040461690458873,0.0629491918722194,0.0237706235023393,2.64819271004921,Mesen_EndoStromalFib_Prolif,postnatal_uterus,FGTpolyps_Pathare2025,0.0095,1163195,0.27330697418909,0.0278881781593237,AL591222.1,Gene,Expression
ENSG00000138119,1.88115123029198e-09,7.17451027947455e-10,2.62199252215687,0.0043708674521297,0.0629511033479705,0.0240088798179281,2.62199252215687,Mesen_EndoStromalFib_Prolif,postnatal_uterus,FGTpolyps_Pathare2025,0.0095,1163195,0.27330697418909,0.0540883660516669,MYOF,Gene,Expression
ENSG00000126549,1.88147315180246e-09,7.12193303841299e-10,2.64180123802697,0.004123321783357,0.0629618761736474,0.0238329346157285,2.64180123802697,Mesen_EndoStromalFib_Prolif,postnatal_uterus,FGTpolyps_Pathare2025,0.0095,1163195,0.27330697418909,0.0342796501815665,STATH,Gene,Expression
ENSG00000247708,1.88148189209885e-09,7.10440165342492e-10,2.64833265893943,0.004044494250276,0.0629621686601272,0.0237742673480232,2.64833265893943,Mesen_EndoStromalFib_Prolif,postnatal_uterus,FGTpolyps_Pathare2025,0.0095,1163195,0.27330697418909,0.0277482292691067,STX18-AS1,Gene,Expression
ENSG00000215483,1.88150008668034e-09,7.09364003688401e-10,2.65237603951894,0.0039963735289788,0.0629627775261032,0.0237382545265047,2.65237603951894,Mesen_EndoStromalFib_Prolif,postnatal_uterus,FGTpolyps_Pathare2025,0.0095,1163195,0.27330697418909,0.0237048486895954,LINC00598,Gene,Expression
ENSG00000197085,1.88156780182533e-09,7.10697844583271e-10,2.64749332809447,0.0040545479931843,0.0629650435550231,0.0237828903615565,2.64749332809447,Mesen_EndoStromalFib_Prolif,postnatal_uterus,FGTpolyps_Pathare2025,0.0095,1163195,0.27330697418909,0.0285875601140617,NPSR1-AS1,Gene,Expression
ENSG00000172987,1.88164152713805e-09,7.15866573866025e-10,2.62848077537169,0.0042883601587824,0.0629675107090219,0.0239558574287528,2.62848077537169,Mesen_EndoStromalFib_Prolif,postnatal_uterus,FGTpolyps_Pathare2025,0.0095,1163195,0.27330697418909,0.0476001128368395,HPSE2,Gene,Expression
ENSG00000286784,1.88181150993702e-09,7.12760484736526e-10,2.64017373330206,0.0041431768248372,0.062973199036772,0.0238519148351694,2.64017373330206,Mesen_EndoStromalFib_Prolif,postnatal_uterus,FGTpolyps_Pathare2025,0.0095,1163195,0.27330697418909,0.0359071549064751,AC116611.1,Gene,Expression
ENSG00000226296,1.88216428044591e-09,7.1095894910223e-10,2.64735999571091,0.0040561471438292,0.0629850041975723,0.0237916279990696,2.64735999571091,Mesen_EndoStromalFib_Prolif,postnatal_uterus,FGTpolyps_Pathare2025,0.0095,1163195,0.27330697418909,0.028720892497629,AC036101.1,Gene,Expression
